,0,1,2,3,4,5,6,7,8
556,3840,26958,67706,34236,5854,1774,5452,13983,12298
557,1156,2585,5211,5166,4125,1629,1519,1096,438
558,607,3888,5855,9381,3957,529,342,3998,666
559,230046,430105,280277,327939,263283,309985,277718,387730,403375
560,672,535,72,24408,32220,0,20969,38116,29882
561,25979,34373,30674,28804,32034,27343,29087,29720,15982
562,16923,32267,19668,9413,4761,370,459,3720,4640
563,5538,8091,8826,9860,9242,5352,9909,8639,5263
564,45922,78551,102496,168922,49919,70552,50482,76781,106874
565,5333,4977,8965,7444,1098,0,0,1283,5124
566,820,549,578,2220,1340,188,535,662,661
567,2400,2175,2034,2609,1330,1171,1353,1383,929
568,118,837,1437,13998,2749,53,0,2,0
569,2648,8808,14000,14687,16137,7681,9627,11504,10355
570,8373,7517,16714,37308,14213,6456,10633,26359,14650
571,22,32,129,2931,2793,0,0,447,0
572,0,150,0,804,128,0,0,31,0
573,51183,48133,86598,81119,72667,43173,37927,44293,26290
574,0,0,41,680,77,0,0,0,0
575,0,761,2651,2797,2443,1010,434,135,88
576,6775,5860,1207,1894,1165,1640,1567,2361,3511
577,3444,3313,3845,3300,952,336,29,650,62
578,131726,106938,73910,65920,61296,56888,115723,181142,125643
579,20958,23096,18775,27141,10356,5319,7783,15415,34396
580,35120,17291,24899,23514,5853,1533,1452,1694,1214
581,65411,73543,64213,47981,44096,24704,15849,6733,6326
582,16910,24588,45132,60824,64140,24237,25836,18995,8984
583,15933,16380,13723,7572,4706,2563,6754,5187,4854
584,2732,6398,3704,1367,474,0,56,410,2345
585,0,426,409,1378,628,0,0,35,0
586,371,378,355,1632,1100,441,198,360,323
587,9743,6471,10997,14221,13798,3855,2846,2578,5091
588,14524,18204,19283,21129,9899,11286,10390,15780,18415
589,125,947,463,4523,862,0,117,368,0
590,12315,6129,3937,3839,2539,0,0,0,0
591,13309,11677,23448,85355,22316,8936,4512,13145,18830
592,0,340,37,123,75,0,0,0,0
593,1018,2645,2498,5453,3834,2375,2392,7082,45886
594,0,1629,5261,1626,40651,2474,14169,40445,173308
595,74634,100729,86863,97973,71460,57831,37685,69564,37150
596,33,214,206,1894,505,0,0,162,36
597,10272,26652,30117,38109,39902,6744,11005,44718,45731
598,67,93,52,136,98,59,19,19,0
599,0,1538,5880,1503,148,0,2429,34955,16370
600,15,942,784,159,151,2,0,106,672
601,2116,3008,2880,6384,3103,3798,1434,1350,1162
602,0,0,6438,68854,76125,18133,22603,21045,15406
603,2676,11878,40520,15455,23,0,4590,26432,20738
604,28705,55571,85817,100152,108904,89601,64804,80645,78209
605,58,156,0,462,58,0,0,0,0
606,52135,51798,23296,1089,11024,1542,46,2381,24845
607,633,8101,600,2360,459,232,194,0,0
608,40,0,0,109,72,0,0,0,50
609,2443,1350,0,0,0,0,0,4912,9634
610,22,102,2848,1772,541,0,86,1638,1331
611,19304,12065,16079,22858,22936,2202,23124,20689,16952
612,785,8013,20775,97800,16763,11665,270,194,70
613,673,13113,10950,1527,1094,249,13539,26329,14779
614,0,3563,26282,40365,39857,11234,2761,15630,33945
615,1171,574,3535,15014,16899,5117,3594,5998,1418
616,10,140,50,392,94,16,1,0,99
617,0,83,657,968,443,87,1382,168,330
618,102697,106447,132679,208271,186199,73588,131086,216735,161196
619,9950,32196,47709,117650,65347,56943,47464,31461,27779
620,3,64,52,402,271,125,11,62,164
621,0,0,0,0,0,0,3,88,136
622,39709,92529,118146,29011,7854,2961,0,0,187
623,29202,36347,71678,94303,94626,75215,77944,150993,148255
624,12944,31808,68930,164057,158468,69384,52864,26270,17320
625,1327,1036,741,824,287,163,310,1451,545
626,1607,3606,6748,21176,11087,3152,332,40,0
627,25342,36095,63312,68081,32151,5042,21587,61687,55846
628,25578,43230,38365,25898,24215,19340,9234,16955,6560
629,33781,35005,12949,10133,5646,298,12017,20680,24085
630,73,1160,1747,6595,6021,3629,2134,2618,1480
631,9805,21775,34777,41153,28657,9133,26316,46145,45323
632,535,9816,19816,21975,2683,71,32103,44268,39004
633,8121,11076,12134,12898,11073,7595,20487,19766,18263
634,289,0,101,184,0,0,87,0,0
635,11442,2762,6021,17473,13986,6392,5875,16841,23380
636,172664,241717,165134,28110,3292,1946,110474,218925,346005
637,4167,3432,10650,11788,4777,2688,4149,20993,35837
638,455,3969,8899,8966,5660,2992,943,4003,4404
639,83595,64611,60590,44508,24737,6759,8378,14425,10156
640,21181,9620,13042,30306,56267,2968,6079,39266,35819
641,23,122,0,1666,103,0,0,0,0
642,5558,11054,6808,5956,20260,3341,11,8975,13828
643,0,0,0,0,0,0,136,0,0
644,116,321,3468,8521,483,0,340,1461,632
645,821,1355,10278,35069,2530,458,157,125,72
646,485,6059,1442,2577,677,614,1869,3116,927
647,0,4105,7149,9039,5192,3098,661,1479,443
648,21976,7062,10284,12036,6785,3241,14243,49666,23818
649,224327,223199,257236,259697,115625,29438,50854,61721,52999
650,23274,57948,86510,97833,165358,60156,3369,9516,58099
651,0,0,27972,60820,30724,1080,3454,34804,16842
652,217,97,115,459,197,0,0,222,0
653,101112,127342,219980,274485,264976,175084,233002,264964,201798
654,7,203,2630,20371,8598,0,0,1716,5832
655,38359,58092,76803,39354,929,433,0,30782,42196
656,10,3141,10286,11385,28769,20563,48992,51711,35850
657,18,51,1472,1377,373,44,7,70,7
658,237,266,150,447,139,51,53,93,75
659,12828,13149,32504,67305,60432,46568,25369,29671,11027
660,8996,4175,12810,26796,37491,6744,8950,5083,3431
661,1305,1598,1729,4175,3252,1159,500,669,423
662,11361,24891,30079,40408,19705,20932,7707,14748,9054
663,2937,8818,11515,16208,11398,3482,2093,2727,1916
664,4549,4437,7225,8738,16237,15414,17427,14574,6400
665,7220,9126,5159,4986,2857,31,404,0,0
666,0,0,0,0,0,0,0,0,0
667,332,1769,2370,4097,1437,177,257,299,1131
668,2,388,1432,2864,2861,1348,4381,4155,3718
669,551,1684,3530,4934,4363,645,1148,2565,1653
670,809,2618,19231,30201,14576,9271,8572,17992,18502
671,344,536,329,42,25,0,0,0,9515
672,326409,967401,957435,2635458,692262,293599,452535,227650,27987
673,25,44,0,103,195,67,20,97,101
674,398,2715,1283,2282,400,0,0,2040,1140
675,494,292,139,1320,369,2,2,32,139
676,3,95,7,94,99,66,459,92,99
677,1015,11860,7777,25667,68453,46400,3596,4083,9077
678,81,89,96,1269,1145,51,12,54,9
679,17735,11048,2524,17369,7549,1736,2061,6180,4309
680,247,2697,970,20528,1653,72,15063,8255,6245
681,0,0,0,2592,1157,0,0,0,0
682,180,642,524,1155,335,0,0,0,0
683,0,0,0,18,0,0,0,0,0
684,145333,120722,97148,96856,38819,43386,8746,3712,15057
685,422,4050,2562,13718,7501,8604,12950,8574,14378
686,6074,15712,12732,1779,956,0,0,1261,8430
687,373,53662,12062,1661,33,0,138240,100729,21715
688,70,417,180,606,527,0,79,16,88
689,52753,63272,62983,65159,67333,29837,46798,65198,69472
690,7,99,618,1661,433,213,963,2122,213
691,707,3157,9872,6687,4957,2590,1931,1111,735
692,519,764,1091,1906,1069,209,1801,2653,1135
693,2505,3088,2274,3938,1325,1030,233,952,1202
694,7667,6400,4569,7447,3440,748,3,217,0
695,1810,1584,997,542,59,454,5259,6381,701
696,297,628,501,1130,1180,329,906,1002,791
697,1070,855,1307,5163,621,997,3956,8049,1732
698,33,200,206,1832,1794,975,0,560,151
699,0,6,127,215,428,97,0,313,0
700,47841,61467,71022,55563,8133,2609,16038,36983,27354
701,2320,2416,2578,2834,2497,1184,1872,1832,1639
702,497,1226,1719,6826,2698,75,30,147,940
703,450,847,748,1066,3333,2691,1519,1503,1700
704,7301,7388,5031,5643,4370,2401,2209,2589,1828
705,4,3,15,82,133,116,101,165,226
706,17476,5815,17632,13056,12307,6678,22185,32464,24247
707,428,208,5364,3994,3116,907,563,3269,7983
708,458,1406,2271,8569,10757,4165,1723,1433,929
709,8001,18421,19321,17956,7958,3896,3719,10047,2868
710,0,38418,36621,22617,830,246,84,217,66
711,0,0,0,0,0,0,0,161,0
712,0,697,1146,3267,2078,1105,1643,1007,91
713,11,47,1608,3533,1308,517,78,416,211
714,2012,2835,1927,1109,264,18,1041,2923,8915
715,0,0,0,0,0,0,0,0,0
716,372,2827,893,5661,2955,252,9,167,0
717,10565,11872,7423,3538,1666,161,0,7215,15989
718,96542,153754,216171,276173,529187,330451,310975,200025,0
719,3545,4071,4539,4602,4337,2207,390,42,179
720,5613,6280,5818,7500,7276,4239,11546,11789,9766
721,2856,2055,2117,3457,8911,5756,7492,8049,7893
722,0,0,0,99,861,0,0,0,0
723,53236,69954,112209,78522,78000,48041,56355,65780,39458
724,63387,35463,44749,27601,36767,3245,59010,43490,76904
725,1295,2109,931,2865,9901,11373,0,0,358
726,0,48,81,0,0,0,0,0,0
727,0,116,387,0,0,0,0,0,0
728,22,243,2172,6748,2477,983,202,0,1410
729,24413,9875,35420,69117,53104,25120,39052,48656,41600
730,104,109,292,338,328,652,129,2385,1168
731,23881,37555,38790,46703,24758,11538,2140,7720,4996
732,2521,3932,2889,11422,6339,3350,133,235,719
733,68745,67868,111646,81057,59564,59247,87217,104666,67549
734,464,486,624,451,222,268,377,462,559
735,39209,56731,55798,59076,33934,14855,20425,65306,34179
736,1415,1796,3569,5552,2023,713,765,3285,1128
737,7053,18504,24166,36853,9943,8390,7566,9580,5538
738,6560,3530,6399,17151,12318,8817,2721,7013,8592
739,0,129,1364,2559,3140,2355,1993,1221,575
740,38,4367,23470,27353,17583,10427,14136,9241,26275
741,3722,201384,63031,108646,51608,27003,21908,27838,59311
742,0,0,0,0,0,0,0,330,0
743,3440,4784,6226,8540,11213,14829,7364,7575,6788
744,3257,8924,13598,35371,25895,9689,4378,6755,1588
745,2002,7268,28687,57205,33012,11021,11254,5565,1580
746,60421,115898,42949,837,304,109,16194,74641,93846
747,0,2126,0,0,531,0,0,0,0
748,1424,7030,10075,5316,209,0,0,0,0
749,40,52,608,1798,308,50,0,685,1001
750,23489,44882,53191,6809,9244,880,32557,45082,22235
751,1108,630,3178,9517,8034,5970,9311,34301,32115
752,67383,53653,56148,57697,16277,0,1361,2651,6028
753,402,1775,2452,6218,3045,1380,4757,7690,8549
754,4551,1622,929,121639,8922,1088,827,4805,673
755,631,1006,3011,12552,14294,8269,6992,8962,5404
756,274,835,175,1838,920,611,480,997,954
757,11410,14640,10283,2311,107,0,1776,8467,8718
758,44,190,255,2732,1144,20,207,0,0
759,0,0,0,0,0,0,0,0,0
760,873,763,625,852,4120,8995,5273,11730,4770
761,19432,65625,42148,7164,1489,1213,20,110510,164264
762,1890,2093,1912,4438,9633,11396,5243,7672,7473
763,0,40,51,0,0,0,0,0,0
764,8252,9004,11613,37149,47734,59767,22847,10069,1957
765,28855,31811,34567,18145,525,147,8688,11726,5843
766,11310,12630,14930,16122,11709,4628,5645,4639,2736
767,0,0,83,327,0,0,0,1275,598
768,0,0,0,0,143,0,0,0,0
769,0,0,0,0,0,0,0,0,0
770,410,30998,14615,55405,19337,2352,863,82482,214416
771,4540,1493,1936,3744,3443,684,328,369,791
772,227,982,2219,1514,0,0,663,1930,1583
773,5055,946,0,1563,282,222,77,3118,11123
774,885,673,952,1472,2636,284,3,655,89
775,1067,458,384,1662,1023,504,91,548,338
776,63851,35558,33132,153065,41354,3735,9201,19400,12677
777,17449,29000,77639,76272,35382,18599,10261,263,5640
778,21296,79520,3872,110110,78234,28218,166596,152308,134605
779,11,22,18,14,29,18,40,18,7
780,19468,26630,25019,13206,22225,2129,29703,40544,49499
781,150,1547,2895,5749,3377,1530,4382,8504,1912
782,7504,12859,28882,38295,28279,11228,3816,13439,18902
783,44,22,122,541,196,0,12,0,0
784,7381,6052,3367,6216,3119,2298,3539,5027,5351
785,31781,39742,38878,40274,23311,11169,17640,23517,23539
786,25055,52545,81384,55210,44807,0,30504,75773,82129
787,4441,9266,43697,58197,39250,17719,36182,39693,27842
788,0,1726,3952,17197,8614,10162,6196,71265,42474
789,0,0,0,110,273,0,87,396,157
790,955,1546,119,123,693,594,0,601,14
791,0,184,49,321,538,0,0,1347,4561
792,35528,59784,53923,31180,48514,23957,26301,85444,62665
793,0,0,0,25,0,0,0,0,0
794,0,0,78,0,186,0,0,0,0
795,746,529,264,489,41,0,4,441,62
796,49981,43851,65153,43540,47255,18705,23518,50945,28129
797,61155,35451,65851,38876,10456,4997,4384,7632,3738
798,23561,5390,35681,45781,40675,3218,10090,34380,29269
799,26792,61145,83001,79070,50151,16457,19205,26519,18933
800,8895,8434,10720,15486,5633,11928,3640,9640,11934
801,3606,5205,7222,23128,3495,2327,999,469,369
802,1790,4560,2371,4018,3693,1837,55,3553,7493
803,0,0,972,12337,7795,2325,869,1896,2214
804,1336,1401,967,1866,1359,382,661,871,1027
805,1159,1269,1591,3369,4780,5521,4185,8159,5261
806,31900,8327,16590,14780,13951,7561,13898,28390,25325
807,32797,38296,26207,27498,29494,19841,42872,49523,37915
808,4796,10293,16778,26918,13703,9468,6799,8789,10219
809,0,0,0,2654,981,0,0,0,0
810,19526,73312,83614,5913,3082,1989,2309,1918,47541
811,0,0,0,0,0,0,3,49,42
812,294,204,61,1319,856,305,327,1535,1401
813,9935,4139,5698,6591,1031,161,22,147,197
814,7,9985,2144,9138,621,169,11,66,2280
815,14425,22717,23706,32116,8332,3152,3973,9668,13162
816,885,1836,2917,3032,4416,3017,5388,7127,5753
817,75,94,147,710,203,0,0,113,61
818,0,0,0,355,305,136,0,0,0
819,1171,1088,1492,14219,72548,43532,166788,190560,91152
820,11763,8810,4685,3256,956,426,1858,5504,18738
821,0,0,0,0,0,0,0,0,204
822,99,1399,14230,25485,24144,4863,1897,13791,37339
823,871,284,132,229,205,0,3535,2408,331
824,50,89,34,13,292,10,10,15,10
825,23499,79263,52621,17970,14364,13244,19082,23667,24079
826,0,302,2874,5511,4363,1691,1274,4072,4534
827,347,3220,3483,6043,46176,43413,9033,30340,35428
828,23706,2508,0,7,130,49,86,0,0
829,647,4271,10051,7019,2834,618,1432,530,249
830,322,782,571,1079,296,115,82,137,31
831,33236,39201,31208,15319,43282,21788,59612,57962,9422
832,301,1346,830,700,1109,14,0,535,1466
833,73,5532,57332,274590,216035,15579,41855,64790,18825
834,470004,549165,534559,1439742,333933,153522,113356,101791,39453
835,2585,2750,2464,3882,4414,2410,2697,3146,2338
836,0,27504,138473,110744,54393,11514,3730,9140,16798
837,1986,15830,29976,14701,7682,3424,0,0,0
838,518,367,4880,9277,4399,780,827,1334,1594
839,1926,8836,16472,16026,11182,1910,8120,5446,5148
840,0,176,0,0,0,0,0,0,0
841,49152,38020,35624,26148,19666,4087,7750,20865,17412
842,0,91,83,1,444,4,129,1661,5673
843,156,200,256,114,15,0,0,92,95
844,0,0,0,0,0,0,0,18,206
845,1862,1040,1659,1317,973,158,680,3389,1832
846,0,0,0,0,115,0,0,0,0
847,2,1238,1287,7279,2741,434,58,0,1310
848,18211,9366,13213,18266,39811,16014,652,1466,420
849,0,30,235,1919,327,123,1991,5496,6779
850,2036,17648,45927,221124,77002,114158,109776,29693,41832
851,17003,7510,7355,19358,8993,6732,14891,10884,14182
852,46999,29996,27121,48969,13347,10481,75410,56413,51555
853,0,0,0,587,0,0,0,124,0
854,14128,13873,34469,22665,21719,18678,29691,38753,21441
855,3254,1756,541,2215,684,0,0,713,526
856,589,891,978,934,979,520,231,1040,871
857,2929,5816,8676,13440,7234,2749,1212,2124,2555
858,0,0,58,347,423,230,351,371,371
859,0,8,0,592,555,0,0,0,0
860,7698,10036,12515,25193,20316,9341,10712,22319,25309
861,134,435,806,1979,1409,417,145,468,264
862,44030,51256,60543,33033,4883,0,8850,26797,47553
863,630,1408,1611,2207,1541,789,179,432,240
864,5872,27682,10130,8739,9813,3814,11531,7116,10286
865,16425,54409,69220,61669,21535,3401,18628,61234,11765
866,0,0,0,0,0,0,0,0,0
867,1226,2512,4609,3732,2342,949,662,234,774
868,22,42,0,1785,106,0,0,0,0
869,1561,19591,16956,10962,55394,19669,14,0,115
870,19718,22536,48176,32142,4776,8016,20827,7723,52996
871,8988,10983,9203,26635,9981,3588,2978,12242,12880
872,764,625,506,3781,3025,944,107,487,327
873,3594,1600,12487,22407,5613,7654,7923,4369,1213
874,5299,6068,30618,26960,19268,7732,17791,46492,24486
875,16671,9709,32147,46038,20191,8179,13470,5944,11592
876,35161,34795,33928,54470,37166,25338,32339,32218,23943
877,7504,8819,8066,4432,2836,1446,8445,15549,10331
878,52,286,0,238,124,0,0,0,0
879,11930,12531,7556,13374,4530,1969,331,1235,688
880,0,1880,4709,3341,1196,2047,2239,683,541
881,2,1422,2718,5472,4880,842,3935,3579,262
882,12607,37684,55462,115291,83262,122569,41581,73116,72020
883,0,113,0,559,106,0,0,0,294
884,18414,34100,33176,38279,32505,32016,25775,34151,44846
885,1094,3854,5404,6136,9127,5743,4093,11892,12131
886,1863,1215,851,2374,1356,641,1100,2345,1949
887,0,0,0,0,0,0,0,0,0
888,1399,5039,29347,65562,14986,13065,5024,4770,21929
889,0,334,55,582,389,0,48,204,348
890,18,128,85,0,680,0,0,0,0
891,11005,17601,29795,43811,29246,19523,32082,42417,41407
892,896,2455,560,1794,1291,439,1216,8418,6840
893,397,755,925,3258,375,401,637,761,322
894,165,3796,11138,2049,328,55,25,51,0
895,0,179,1081,1426,1126,638,562,1253,1644
896,522,1219,1479,1739,1275,589,445,1902,1471
897,0,169,1696,2323,1079,253,90,0,0
898,28467,8834,20988,50507,111951,3193,410,3965,27951
899,1030,621,279,330,1026,1298,1170,1680,1396
900,207744,150820,91245,211063,120866,105950,118852,313073,167225
901,83343,92721,117956,110942,92378,92119,44291,76840,70330
902,8662,25686,72535,78906,37742,19095,11318,14325,11684
903,8050,16983,24308,10125,983,548,243,165,25464
904,12,11,1,503,0,0,0,0,0
905,33,0,0,0,0,0,0,0,0
906,0,39,55,0,128,0,0,123,0
907,1135,728,627,338,232,141,863,3541,11952
908,0,0,0,0,0,0,0,0,0
909,0,14,1899,3900,1788,351,1102,1053,1437
910,0,114,0,0,0,0,0,3,42
911,5033,5669,3102,1455,3599,1890,28859,38966,18174
912,6934,6461,4500,8858,5758,1059,16701,5382,845
913,8264,17771,20306,14188,4950,0,8822,12556,5264
914,11259,12144,22498,46581,18761,9021,30074,73348,69221
915,22867,28187,42732,31839,10937,169,0,0,1961
916,21435,44872,70516,66946,65268,65789,42621,56767,52908
917,0,3227,137,4395,879,438,0,4,0
918,6782,2584,13476,14057,12315,8192,12391,5256,8014
919,13648,14443,16222,13180,12920,6181,13356,21135,21631
920,17,24,58,55,40,38,23,11,54
921,70,192,61,346,3,3,0,0,10
922,11,27,0,112,194,0,0,0,149
923,0,397,447,1422,412,3,3183,4295,1372
924,17521,102569,34181,11008,6076,5439,10693,12619,3458
925,0,0,0,9461,3079,0,13,59,53
926,414,1452,1383,11490,14145,2761,1292,363,111
927,60431,97924,107869,209260,154952,91999,89453,78050,56421
928,404,2132,572,165,299,0,1078,2047,3575
929,0,0,0,648,29,0,0,0,0
930,47,62,97,0,0,0,0,25,42
931,38581,96426,15745,205,128,4549,32746,73610,58497
932,0,0,0,0,0,0,0,0,0
933,358,281,342,796,779,614,307,550,330
934,31,23,47,770,127,14,0,39,3693
935,4751,8729,7120,8377,4476,2926,2754,4246,5867
936,5593,522,117,15103,16826,220,294,796,1211
937,6322,1001,53715,64631,52943,12584,16880,49173,42802
938,36765,16930,10566,51983,33340,17095,9687,10372,9297
939,48454,21672,32017,31945,17686,11272,11721,3044,2908
940,1246,3996,6185,1918,4137,2156,1561,908,9286
941,7,8652,51922,44348,3918,633,30012,125227,50825
942,20073,34553,14660,10484,9635,4697,3921,3546,4146
943,0,7,0,1813,1069,0,0,171,185
944,500,3014,1968,6758,1681,471,2692,3715,1445
945,31719,81882,45762,124475,123023,30423,14804,23639,16590
946,0,16,484,5626,8217,4668,6416,4429,1337
947,30430,28353,36194,31394,26918,52752,22736,41944,29329
948,236000,927415,518761,232392,198441,101747,26878,53764,138793
949,51,17,877,4364,3387,349,180,0,5
950,19882,24044,48814,60093,24211,9648,6522,16308,2951
951,4907,3393,3902,2168,2058,1691,4955,5559,5681
952,66,66,618,1632,2001,88,27,687,1217
953,49192,57885,55396,43595,36813,30364,44182,50362,41364
954,6494,5862,5628,5086,4810,3596,5327,4405,3018
955,48089,31587,21166,28488,29774,23012,56849,78246,86841
956,6278,15237,11772,11801,5174,0,7590,13613,5429
957,509,8042,23788,12961,126,0,811,2529,11708
958,535,1152,1313,3643,1882,42,85,0,0
959,185,377,340,1472,1585,540,334,803,641
960,35068,39444,34733,28168,22488,0,0,29941,45317
961,278,1078,4658,6474,3978,1113,1318,9196,14445
962,200,406,452,1102,1096,234,0,397,271
963,51100,63190,21795,29469,25066,8992,3653,14459,13931
964,619,1605,1480,14130,1611,668,809,930,1072
965,0,0,0,0,0,0,0,2144,5191
966,0,0,151,560,0,0,0,0,0
967,2333,3118,3611,4308,4828,13103,1869,2854,2111
968,4152,36095,57529,77316,77745,108897,34445,37884,18882
969,48,719,6,10481,22137,1079,1454,22635,10827
970,0,256,3575,13227,4303,266,0,0,0
971,438,1002,2056,4656,0,0,0,0,0
972,113486,122918,68674,8465,25220,15933,9668,39202,40568
973,64239,51937,36493,2658,5012,28973,7996,204,405
974,0,15,50,90,404,0,0,0,0
975,0,14,548,472,304,281,27,105,128
976,119,257,160,686,310,36,1076,394,220
977,25181,24844,36333,28636,30898,10352,23111,59861,25596
978,2984,4651,8436,18164,6562,2130,1182,1389,1089
979,18660,13077,24262,10137,6185,1410,9174,22211,15601
980,1024,2263,2657,4293,2943,2307,1608,2922,2531
981,254,6942,8655,10363,6713,4127,3360,5691,2375
982,0,0,0,944,0,0,0,0,0
983,252,385,66,0,105,0,0,0,71
984,79,22,55,1254,265,0,0,0,0
985,553,9596,15019,11523,2321,25,388,1377,264
986,12392,25640,31873,33195,22760,9418,4463,26451,23684
987,25,0,0,9177,0,0,0,566,631
988,16738,7422,32897,68656,43252,16544,4724,7994,6198
989,176,333,236,1603,981,290,114,3,0
990,64345,61480,72985,104352,68463,39400,49126,70902,56532
991,6028,3630,1376,2304,4267,207,3104,1645,500
992,0,0,0,110,64,0,0,0,8
993,202,995,1139,14306,4458,4375,1424,2861,2536
994,94544,115037,44387,51189,51892,47048,31781,18189,65908
995,103308,59424,31178,31880,34623,24088,19688,21361,59101
996,1123,2180,952,846,395,165,40,1260,10269
997,1070,3215,1177,1860,916,0,91,1113,1945
998,15628,19751,52458,33090,1858,4455,1561,6983,7655
999,78847,116479,144747,152718,62903,2926,94575,195013,183597
1000,1048,1560,10617,12495,1397,925,93,729,1637
1001,874,5431,7278,10284,9640,6627,1518,1845,956
1002,36981,35249,2676,17638,7264,959,729,2615,607
1003,6068,11671,24406,26963,21449,17087,26660,58347,107602
1004,0,124,0,128,44,0,113,80,0
1005,0,882,2248,3008,1675,0,0,0,0
1006,0,160,2304,9525,6232,3721,2635,7879,10516
1007,839,175,286,571,554,342,371,1188,938
1008,51835,62658,116730,54590,90300,44071,55387,106926,94136
1009,76,111,13,5201,842,168,0,40207,44653
1010,952,6929,8611,10239,4333,2252,1619,8843,9211
1011,0,175,59,0,47,0,0,46,0
1012,4426,2206,4226,39151,24424,12780,26560,15164,12477
1013,23361,285,2564,1398,0,0,0,0,0
1014,11726,12571,13852,13142,12567,6838,4290,4287,4406
1015,323,307,293,1577,0,0,0,0,0
1016,7,1637,824,18900,8071,4096,16747,29543,21953
1017,24,64,20,136,197,0,352,427,390
1018,213,76,2178,3804,4322,2519,3726,48691,98665
1019,7298,8314,11396,23224,13146,6235,9391,11072,7777
1020,17227,17112,15351,12387,8494,7633,4719,17911,19854
1021,36,160,190,803,265,84,41,60,485
1022,10671,19303,15511,10601,13308,12550,24188,23159,18000
1023,7913,22945,30115,29481,12351,2628,15828,57861,37801
1024,33688,29749,10033,8728,3244,566,2086,1600,2056
1025,191,11834,4770,3073,1814,14,0,24,412
1026,4661,18748,26883,25974,19189,7092,13466,38375,63576
1027,0,43,49,448,303,112,2,0,0
1028,3651,16308,26589,23422,10282,3086,16761,4704,4099
1029,105202,21508,13953,5617,1364,209,3818,6552,607
1030,2501,2481,1377,3196,996,765,860,1552,1397
1031,69,2719,2847,5077,1185,1217,781,141,33
1032,0,84,323,949,227,0,0,66,38
1033,304,165,1831,7681,1009,474,24848,44634,963
1034,16421,29660,57841,192018,102463,131137,36690,52288,35127
1035,56422,29915,19014,33619,8660,1133,10752,58680,47790
1036,1226,1448,3027,3022,1875,380,1620,2897,2931
1037,9011,21677,45278,65654,43425,20016,17607,27218,27803
1038,2941,1933,2008,1784,1683,774,702,1239,4426
1039,11382,14680,15711,22321,16635,13481,9195,15880,20509
1040,2520,17149,11206,8495,1320,106,49036,89551,148759
1041,3462,537,60,0,5033,2133,106,0,0
1042,0,44,7,0,0,0,0,0,0
1043,31603,54962,55112,51684,51039,54655,38304,61095,32438
1044,0,0,132,2465,411,0,0,0,0
1045,0,3,3488,18679,20485,11974,23977,44074,65966
1046,1345,3399,2690,1994,112,2207,994,2313,2338
1047,304,568,320,1789,1214,0,3053,12177,19498
1048,2758,1770,4077,32052,36549,26999,7715,10077,5159
1049,164,371,132,454,3,1,0,0,0
1050,698887,471427,298038,80035,28179,11436,4227,0,10496
1051,1397,2285,2084,2182,2128,0,0,728,1114
1052,0,0,12622,49,0,0,0,0,0
1053,3701,5213,2199,3584,2558,2721,2137,3125,1246
1054,13116,1295,594,1295,1,3847,0,341,454
1055,1469,20160,29848,7607,963,566,271,697,789
1056,11915,12914,17299,23361,20489,10869,11426,20665,22744
1057,0,0,0,168,25,0,0,0,0
1058,1802,1975,5583,15669,25983,7473,13786,23114,6563
1059,2398,5026,5965,6929,5209,3874,2675,3300,1633
1060,37,33,0,1650,534,0,13,0,0
1061,2491,3645,4016,4097,750,179,122,101,202
1062,66193,55956,57982,63387,33388,13928,53024,105572,67776
1063,535,954,5562,4125,1019,417,3668,3050,7461
1064,24103,7457,698,735,4304,1655,4174,37973,22049
1065,6476,15311,18423,25038,15443,3555,596,249,88
1066,13340,12332,9711,2913,1544,128,2079,7649,1340
1067,158,316,1070,501,1004,44,0,0,0
1068,120,946,138,4887,1436,0,452,540,639
1069,27020,12630,4462,5710,4975,193,51,13570,86
1070,0,1077,1581,8685,2406,613,133,231,156
1071,0,0,0,1003,189,0,0,0,0
1072,217,416,148,0,0,0,0,0,0
1073,0,0,0,118,63,38,0,0,0
1074,0,71,1416,3186,2152,250,0,336,9
1075,0,1247,794,6489,1298,551,761,863,121
1076,16332,10787,18149,10694,19459,31522,37557,47616,11869
1077,0,7,180,155,87,26,0,69,662
1078,289,341,256,349,384,164,256,1010,677
1079,4660,7951,33171,85790,63538,51967,5909,20617,17937
1080,0,0,0,1703,615,0,0,0,0
1081,0,415,489,1380,1335,1291,287,585,423
1082,75,12548,23199,31910,49358,46179,28790,25832,22657
1083,3453,11085,16982,26965,27788,9479,9994,11707,13708
1084,18955,63368,42210,8364,5789,2601,62022,164407,84211
1085,301,363,430,1462,838,22,461,278,312
1086,4048,4502,6161,8750,10269,1481,3433,11097,20185
1087,58,69,0,1189,574,0,0,0,250
1088,1534,2739,2285,3766,2586,2722,3061,7644,7167
1089,3233,1662,2269,4160,2781,1625,3161,5540,5407
1090,12590,11412,10528,11183,7846,4608,5404,6822,6859
1091,0,0,0,0,0,0,0,26317,19225
1092,44,501,1074,1348,862,853,360,458,384
1093,0,0,0,0,0,0,0,0,0
1094,0,444,0,3953,1379,0,0,559,235
1095,2231,5064,2550,7888,6546,4516,3191,1116,947
1096,0,0,0,1926,2640,1558,837,18221,29590
1097,0,19919,8789,1206,479,0,17107,183700,192535
1098,648,9066,14433,3573,369,0,0,0,0
1099,417,176,543,5128,4982,3867,2812,2661,2904
