,0,1,2,3,4,5,6,7,8,9
442,15401,11354,10958,12676,10437,8808,6114,6006,8480,2567
443,3858,4011,4862,5335,5413,3298,3104,3241,4455,2569
444,13014,9718,10785,13387,10444,7328,5304,7977,7153,2571
445,3272,8448,11484,24423,17976,20519,6055,8385,8344,2574
446,19431,15955,14883,9790,8887,6745,13578,20458,28817,2575
447,12042,11343,13427,22043,17801,13605,11765,7388,4023,2586
448,5233,6797,7244,23026,7955,4982,5204,10981,11214,2589
449,14453,14297,10866,16472,13590,10488,15604,21812,17319,2591
450,8965,6398,3084,14875,27379,12214,11426,15922,11931,2597
451,10249,13162,17505,16474,15409,7833,16987,17570,15800,2598
452,8616,20263,13807,24936,26538,5851,1746,14151,8187,2599
453,6335,19102,31470,27469,11346,995,0,10698,21601,2608
454,10938,13068,11262,10060,13032,3141,12804,13819,6948,2610
455,52405,18837,12274,14340,11384,7085,11247,14697,16680,2611
456,8478,11334,17384,24063,15748,13249,11880,19052,12172,2612
457,1025,9774,11099,15775,38902,11773,19946,6588,9704,2618
458,3359,5529,5926,8286,5715,4570,2996,4307,2355,2622
459,7958,7335,15018,24645,12284,14381,25098,26557,11095,2627
460,11627,23138,19963,27431,9142,8545,9359,9516,4914,2634
461,2302,1786,9311,33228,17821,6727,2326,4807,13007,2636
462,8085,12905,16545,17028,7661,9643,5148,6067,6462,2637
463,4071,19063,12313,3245,6148,4313,688,5630,8871,2646
464,12306,13067,5347,5176,6928,4129,5561,5113,6384,2651
465,10704,13683,23895,32296,14538,5851,11468,14759,18006,2652
466,6414,6398,6773,8304,9463,11362,19425,31188,19998,2655
467,12151,12289,10623,8983,26361,29698,9869,15242,14277,2659
468,8218,10531,14429,27382,17830,12582,12095,13510,7322,2665
469,10231,4548,11025,9038,12520,3441,13567,5760,2189,2667
470,5881,9206,4304,5487,11903,12716,10859,12077,4922,2671
471,2838,2687,10347,22749,7104,2019,2534,11423,28714,2673
472,23863,19929,15353,7602,7044,5348,13795,19826,15753,2686
473,7142,6701,5858,32583,34211,20364,11349,8917,14728,2699
474,7149,9284,10176,10418,9042,6284,5853,8950,10728,2703
475,15603,21505,19901,21051,21915,15343,13727,16820,12348,2706
476,13956,13960,15921,17532,15548,11134,16057,15937,12633,2717
477,5290,4732,6463,7669,6402,5781,5563,9577,7179,2727
478,4382,5519,13815,15980,11722,8123,4535,5691,5163,2729
479,50734,42766,5197,22155,11583,2364,4296,15668,5676,2735
480,4902,10483,20206,30164,11198,6412,7244,6003,4712,2736
481,4700,16544,26129,28743,7597,5841,12047,12376,7475,2737
482,6345,5134,10065,15864,23423,10639,10213,24483,11836,2742
483,3874,5231,6352,9492,6273,0,8698,16413,21489,2745
484,14555,10907,10083,17992,10316,10054,53914,20793,5316,2747
485,2865,6109,11562,9401,6515,4473,5415,5681,5661,2749
486,8255,10351,10526,17241,12443,9910,8526,11929,13281,2756
487,14989,14298,16410,19290,24766,16526,26627,20188,15313,2761
488,9727,11065,22128,35604,15867,9476,5713,7195,12743,2766
489,21856,37149,17420,9384,10261,2927,7546,31848,1808,2767
490,9912,12121,15013,13795,9863,5723,9569,3410,4476,2771
491,5745,6183,6253,7846,4363,2786,5981,5038,3682,2781
492,10231,8221,7122,21963,12310,9515,10003,8755,3310,2782
493,40138,40766,23621,9532,7698,3167,7537,9294,12490,2785
494,10376,10921,9351,14455,8151,5119,5730,6719,6842,2792
495,4693,8345,16722,20432,19213,9228,6825,7874,12282,2794
496,27727,29740,35541,20114,10251,5224,6310,8161,7052,2802
497,6573,7496,20191,36696,21396,17153,10945,8647,4910,2822
498,12515,12219,15009,10129,15576,14894,9925,10954,7652,2828
499,3485,8971,24821,34570,19093,10280,8984,7140,3336,2830
500,3624,9607,20799,31309,21178,6985,3712,12144,22674,2831
501,10203,4214,2476,10492,15080,9998,17545,21915,10862,2833
502,21203,13227,10672,17872,14877,6384,6124,9317,5813,2835
503,10182,19851,10490,13884,33914,20475,11881,18670,12381,2838
504,14604,17612,10378,13031,11105,4615,12969,13090,8010,2841
505,5738,5585,3799,9507,5501,3110,4543,4288,3180,2856
506,7038,8162,8968,12214,8097,5217,2932,4370,3330,2857
507,3564,4660,16220,23594,22151,15901,11820,10316,7891,2862
508,302,19788,15982,17911,4604,3482,5485,4618,5431,2863
509,14997,10271,9233,10630,5441,5448,5499,9529,9564,2865
510,22332,20752,11470,15006,10817,8281,5839,12623,8122,2870
511,3013,2879,7267,20803,20204,13780,5846,12665,16364,2871
512,4004,5329,10416,20743,15919,6329,4240,11846,14302,2883
513,29736,20401,17276,25600,22087,5417,13599,12630,7074,2884
514,7552,6415,6142,8623,9772,6446,7118,13898,6889,2887
515,7857,12537,10516,11844,7284,8971,9048,10380,6526,2894
516,6037,5874,13866,18361,13153,8474,1293,4880,2780,2898
517,2719,5183,8007,36811,27267,19124,14270,18284,21424,2907
518,17757,15997,18441,17997,11456,4055,9318,39494,39135,2908
519,10808,7136,17805,17800,31226,17883,47359,20014,9800,2909
520,26650,36813,35169,19685,3726,2887,4232,6166,4612,2912
521,4950,4200,5841,10421,9773,5629,7868,9288,6798,2915
522,9992,10164,14205,13035,9499,4610,22810,22133,9561,2920
523,9880,18242,15019,29157,29101,21754,12946,9889,10000,2924
524,5103,11331,25761,19425,21855,15307,14085,8276,5849,2928
525,1466,6127,12462,31595,22853,17322,6321,15220,5652,2946
526,3354,23921,21988,16827,10354,1899,9224,25578,42165,2954
527,19548,32788,24621,17690,3309,2612,3303,5495,22980,2958
528,27397,14597,14481,16403,8052,6292,9506,15224,12441,2960
529,14100,11127,10351,10768,5559,242,9605,16865,2385,2964
530,20925,6729,15242,8518,5286,10598,9840,9842,3157,2976
531,15324,12229,12377,27230,16972,7355,20252,23963,30747,2979
532,11285,11179,11432,12717,7421,3835,2945,2939,4371,2980
533,6674,3244,11671,38678,17416,16211,11863,14077,18317,2983
534,8394,10221,14241,18270,16874,22073,15973,22098,7948,2985
535,5638,6249,9600,12758,8968,3625,5265,4401,3138,2986
536,3913,5384,5896,9366,5982,4925,5420,3996,5492,2990
537,12577,9496,9434,7624,7153,6638,8572,11735,6998,2993
538,5026,5660,13269,24181,17108,9289,16086,27823,51816,2995
539,11380,7274,10410,25140,34076,19224,14097,18201,16053,2998
