,0,1,2,3,4,5,6,7,8
482,9567,8038,13549,19971,26250,29599,46856,74225,63380
483,9508,8481,38519,100032,45919,36206,34466,40310,29579
484,842,36167,20436,67834,83334,14306,18789,66683,36505
485,49355,22137,12005,10066,7838,6559,70521,141922,121187
486,39680,10923,11105,2161,10291,3267,70269,85343,71723
487,102637,65822,38474,45588,28514,15219,6070,53891,87995
488,113842,217174,291647,344342,178521,65756,96155,132191,101783
489,12007,10168,10938,17256,13496,1969,2187,9723,8815
490,142606,143594,171136,79224,21222,10611,65247,53129,10839
491,62091,53750,90201,75314,19229,4917,1836,13287,32567
492,2868,86817,160620,229176,279638,156536,10652,2240,781
493,35846,48627,67997,127170,102430,61785,48932,44345,38143
494,6532,10281,40509,45475,45458,36445,24429,36100,51795
495,57977,69856,82000,48761,41840,18855,23905,21679,11558
496,16147,18250,17975,29331,34761,21888,22729,27030,22134
497,27609,42970,43986,42113,13648,28912,13491,17531,9460
498,7853,24250,60530,90245,59994,30203,118671,154907,28030
499,25172,29725,22584,19087,12822,7657,5674,5008,3599
500,7712,15015,6227,5105,14028,13297,8219,14896,13720
501,18627,27351,23492,21491,16001,8498,5708,9270,9300
502,22660,19904,70069,255784,297933,195833,58455,153540,182319
503,43056,39003,59407,20927,12015,10391,10799,13383,28778
504,50476,34217,37634,72623,40505,6186,11856,14265,21925
505,12808,31697,169032,301170,160728,97271,18054,17644,3876
506,53200,48744,117784,293570,206113,172840,85863,132150,89418
507,59759,99056,146204,175668,152824,120652,136951,136544,117536
508,25563,19455,22836,28164,26049,12414,26114,25041,18576
509,42882,78781,120817,131288,68905,3683,53843,59098,67955
510,18840,25806,37498,51569,41998,29532,19384,29862,34947
511,7797,20867,17908,24874,23095,19143,14436,13972,6118
512,22669,16136,15520,14583,17438,6563,5471,17569,10641
513,13567,9472,6731,5109,5855,4574,10773,15528,16580
514,59473,95668,143650,139748,21274,0,80822,124935,97373
515,5731,9709,9975,20392,15112,11213,9233,17283,18782
516,414282,119868,202628,361252,182445,88932,129389,155460,143788
517,15039,25810,25913,24258,18930,17432,23992,25982,16988
518,43757,35410,45208,49361,40386,22553,24349,37098,37113
519,87174,79753,44540,55477,34429,12322,35656,80379,87591
520,52974,49154,73219,128625,114235,57471,56443,89181,82921
521,136782,145151,181314,203258,8250,23217,124585,22757,42002
522,84866,120333,86692,227327,220750,48824,103212,183477,193276
523,8657,6576,7406,10070,15406,5694,6052,5936,6769
524,51015,41479,41965,37572,34140,12157,18951,24574,19625
525,10699,35196,60804,52168,27340,10374,5227,25970,17117
526,91896,95268,62457,51585,42064,20333,34918,44539,44837
527,56540,56719,76445,102419,82767,39918,53740,54629,68841
528,79779,95886,118936,166494,209838,99790,49060,105373,96614
529,11451,27601,31660,32374,23753,25581,5562,11145,12211
530,10172,9607,9909,13915,12893,4337,4536,3285,3037
531,7556,11718,39923,46193,23570,14764,13455,20899,14850
532,5084,8315,34187,70510,45924,13643,7794,11282,15144
533,17735,31643,51927,51087,56451,37674,11716,23385,41061
534,16568,47407,22107,23114,27197,38607,61669,158025,97208
535,30858,35448,47265,62004,51154,34192,22963,20178,29016
536,15062,16214,58418,76869,38757,18085,10340,24494,21330
537,13540,3642,17824,225018,215150,69487,32188,50810,14808
538,107343,171299,326884,276410,44202,24322,21365,27193,65213
539,17366,36211,58641,91614,67362,28976,32633,56673,61742
540,25174,38486,83945,110079,90898,70566,35670,46815,44702
541,21306,25304,21715,34042,24127,14556,13151,33863,24010
542,3030,13456,56719,322753,353021,202713,20630,78223,43008
543,171046,177322,220467,229926,208987,96374,144540,179454,139596
544,5202,15910,56157,139501,68117,46217,39348,27663,20798
545,9045,7214,6806,11419,33803,40435,18515,22846,6867
546,8342,10355,12270,19274,21348,11717,11896,13605,12061
547,10618,11869,18437,18889,17169,5799,1488,10631,22236
548,8288,5005,4340,15722,19543,20088,24163,37498,26596
549,52219,112125,186376,254757,182106,91717,19405,43746,37711
550,73311,75676,61428,46049,6933,2177,25906,73997,72993
551,16877,31766,14699,6343,9471,27470,6248,11679,17027
552,2492,5564,8045,11728,9993,12823,6553,11458,4019
553,80957,59375,110825,150793,128091,66179,40964,64669,21128
554,89340,235791,252971,132875,124087,122067,97271,126508,128600
555,13716,106322,117234,75166,11762,11646,48944,146398,219802
556,94870,279500,375011,184825,68544,23850,41692,94743,83086
557,18032,23113,36049,50332,36901,12610,12269,11050,7458
558,40819,82928,90457,91729,42806,20373,52404,84649,41346
559,135520,221897,191000,244930,172708,193097,166654,225705,227023
560,6867,4409,909,57059,78719,19519,22133,40220,64030
561,58349,77156,68687,60658,50754,40544,54292,54902,35198
562,35755,61832,43893,44194,25398,4970,13120,37669,21714
563,7309,9590,11186,13621,13301,7382,14030,13396,7158
564,48927,83672,103066,164889,54079,74705,55392,84005,106876
565,52582,42441,74136,73923,24613,8628,3410,10442,36935
566,62192,66443,81025,87538,71191,20575,65708,97422,35783
567,27694,23986,19419,16539,11586,10318,12940,10649,7570
568,45707,83298,134569,215297,123395,46305,15231,21905,33339
569,21821,78650,93128,106731,110300,92170,106094,111612,102048
570,17848,15286,41682,73881,34672,14713,16693,66094,64243
571,26853,91519,96688,89774,115796,55558,66381,101394,41288
572,11388,23812,25718,31640,21723,7252,12760,13405,11022
573,114762,107758,101485,100537,69354,45301,57046,76678,45946
574,1556,5343,14422,18072,7488,2263,1111,8035,4818
575,75679,61798,66046,80346,50230,36077,58373,78244,65977
576,8356,12935,5571,8875,6555,7341,4604,7063,6090
577,81199,119079,109230,70581,29278,12998,33141,61070,40366
578,174737,147304,112521,100875,93122,86264,188117,282887,222768
579,109992,125757,104906,97343,54989,31502,43191,79887,112012
580,82214,95134,220290,138002,61320,22924,51296,97353,386648
581,101290,117239,95160,75366,53418,24020,26671,11977,14302
582,34255,37189,77931,146661,111811,41065,45121,95868,70836
583,44896,45497,36178,20542,12912,7521,17659,15462,14846
584,56592,156272,85787,28924,12047,3684,6909,15380,33748
585,46037,76850,72985,66887,48804,39893,84971,94026,68013
586,22270,17785,23046,42448,44482,29502,13889,22815,18050
587,92611,77356,132075,191580,195056,77336,63124,92836,82014
588,23140,28743,36088,38307,21630,23866,20287,31496,39271
589,60884,78149,120550,126990,57672,44979,72248,112546,101216
590,19529,9690,6169,6251,54747,110160,109407,137352,117163
591,79503,62811,70278,119568,33598,18324,26426,74329,126298
592,6733,8837,6731,8750,6984,8754,10942,8085,13112
593,63835,97072,102837,89931,57388,35794,76974,92194,64000
594,118385,64045,42449,26314,68251,8425,32800,101408,178583
595,94904,169115,203559,366332,307992,168260,82238,153298,102431
596,4406,34413,75606,84380,60511,53413,33762,26319,8026
597,33199,93436,118378,172081,151591,50270,36577,64305,84900
598,9649,15385,10615,7720,9568,6042,7028,6229,7656
599,2884,10274,38365,22132,19425,14551,16300,110140,62735
600,78522,193681,289251,65001,14392,6933,12581,32444,49179
601,22464,40532,164473,184948,72088,35684,11557,18723,38618
602,117427,127438,136906,225565,216308,57186,86795,70081,44185
603,35888,66749,130771,33803,10171,4694,13174,68499,44775
604,61958,118961,205857,286497,330711,231111,177507,198133,180502
605,16729,19130,30943,33117,28146,38344,18800,27761,37327
606,64342,95721,91513,22859,14208,7582,10127,11740,22273
607,26119,64752,32771,46093,26586,17533,13175,15461,11249
608,5568,10540,16113,15614,10232,12775,12267,6326,7047
609,5815,6603,5424,5106,4334,4302,2083,8969,13819
610,4157,11112,16156,29714,13728,2676,13943,48706,19631
611,41624,37093,46778,42210,38106,8746,58066,81742,50003
612,5995,25410,50514,229812,109206,69340,13513,12063,2553
613,15774,144062,111015,25174,6895,1663,95012,219426,133995
614,37968,56877,206791,312279,301503,143380,39597,76258,153863
615,16914,6810,9007,50258,50625,16085,7499,20678,13209
616,4656,8345,13723,11218,12099,11655,5652,8024,12311
617,5964,17128,32111,33845,20186,6283,32610,18447,16490
618,79002,89259,110424,162265,143588,63999,103148,183053,132743
619,6138,15033,24177,44992,34960,25481,18450,18086,11271
620,9819,11892,15952,23640,31452,23895,4849,9082,11246
621,10316,14002,9877,9077,6421,4296,15525,36557,43363
622,73100,180997,253036,152194,71213,53960,14367,12409,6041
623,148225,137252,120460,138211,189636,136040,133257,222596,251784
624,49080,56148,131462,230891,219208,128498,152683,107196,55303
625,29596,15686,20327,7272,4185,2420,4197,12094,5345
626,50436,99674,148150,267292,183014,87139,13990,14257,23884
627,65724,93987,189204,231327,112229,42371,57485,201162,187144
628,85712,117448,104784,68600,65296,54035,27758,48182,23110
629,135582,115808,97539,63642,49982,5933,63608,124327,137171
630,21686,42367,54667,94725,115904,84856,61648,75579,50201
631,31529,67787,108263,113137,80313,24898,61600,104339,107847
632,49971,101501,161387,174249,39803,2620,64042,90599,89190
633,44314,73561,121506,96534,70202,53875,80982,73758,53135
634,7466,11876,19330,14053,11853,5882,5464,15369,16129
635,23981,27429,102531,241081,147276,35366,24759,64518,83262
636,95526,132174,95707,47865,12345,7549,43430,89344,134365
637,50808,45300,84358,79227,42898,25808,33219,92254,150317
638,9762,19616,33587,37221,22842,13097,9479,14292,14211
639,63372,59920,76143,154390,34177,17931,10318,22761,19703
640,46462,36616,47365,113546,157149,42690,19958,71386,97272
641,20281,46979,24003,37718,21485,4257,13832,15675,13399
642,41660,64314,66065,15142,50399,29415,1366,30296,66928
643,6540,10797,11873,9826,8575,5591,10513,21215,17510
644,33947,46355,57248,90074,61693,48529,59858,76310,49043
645,31924,27021,43938,128349,23443,5184,10047,47685,50692
646,53259,101500,65045,50855,36529,34908,113423,210305,125373
647,4357,12468,20839,28675,18906,10853,8826,19492,10459
648,76844,127747,52952,88684,49529,13778,37568,78694,95979
649,91604,105762,101900,90741,43825,10917,22246,35147,47955
650,48623,121250,183333,188375,278467,111855,7211,20793,108254
651,422,29022,221031,262311,134602,22938,6849,83218,68488
652,36608,24346,20751,27858,19628,12047,18203,31923,25483
653,38254,48782,111672,166462,180018,125437,163192,184000,146838
654,18714,127731,244998,405877,139755,0,137,56373,88002
655,101961,163122,187711,117590,14255,6481,1873,26633,57474
656,34762,40110,39739,25576,30944,19672,59190,62473,40592
657,6112,11565,33655,37533,37050,25258,8640,10186,4844
658,15036,15834,14091,12131,6365,7056,10061,8226,13434
659,64743,87035,164950,311382,261765,204650,102850,113380,48548
660,11714,5520,10552,25888,29109,7759,13372,10258,7723
661,38072,66636,83109,131309,105582,57619,26532,31960,21304
662,58916,93815,87870,125159,67079,63022,41329,84555,66747
663,96561,125979,163226,152405,256607,143771,150658,258815,183437
664,90144,49671,51768,49245,78412,94737,102969,135089,93727
665,134377,174434,140962,132729,104772,64999,28671,27639,67477
666,13516,38152,43548,27948,26417,12355,18268,31827,30920
667,26344,97799,157993,189097,96606,21929,47333,172190,181074
668,29138,45026,59154,70412,50641,29773,58064,51369,39084
669,19756,18499,27918,29961,23856,10325,10033,19790,13319
670,54740,74281,114810,171090,118566,96167,84574,134137,145217
671,153053,137512,18687,14189,9173,4667,8249,9303,66158
672,373335,872679,894741,2479758,639805,257853,360769,153969,18985
673,6259,9909,12959,13348,9232,8132,4681,6392,7568
674,32928,58707,51442,65132,23199,8475,13813,33876,34506
675,19902,18669,26993,52195,35212,13860,14279,12306,7028
676,14468,11533,9627,6570,12961,10433,18226,16861,39789
677,107358,191311,172161,145266,62862,59515,43072,95772,66401
678,12081,10541,16926,64322,67864,50416,21986,20191,11724
679,159255,152883,113573,104355,59326,49191,68299,104855,98432
680,21214,30657,41696,134690,84482,51063,169101,162382,109199
681,146674,151344,89172,76797,84467,53894,70812,88310,82309
682,15837,34851,37613,20996,8575,5469,12441,37250,29164
683,14496,14193,26233,29897,20534,0,8140,28482,24880
684,87168,110796,94111,74472,38849,43522,26018,38114,61196
685,142360,127779,134350,200629,138574,161063,180927,125849,108661
686,9716,57449,35533,57006,68122,104217,71962,75555,37980
687,4372,182804,84122,47719,29321,11695,95285,86877,53222
688,17368,24514,59030,102715,40609,10082,26736,32215,24815
689,35036,62436,111633,77151,48849,21571,31197,35930,51828
690,51289,30408,31381,41323,27408,8387,15439,23557,14749
691,57596,36132,66407,59880,92005,76353,133709,201462,180321
692,24006,32166,37979,43328,30861,8973,52823,70340,23895
693,40398,48331,50960,50059,26981,16119,6756,17145,84982
694,226117,280227,245066,180186,86075,60407,74616,69263,44933
695,14095,14403,10212,4712,3673,4093,19600,24438,3985
696,7999,12983,11353,19174,17656,12036,16906,28758,17733
697,67961,75375,63834,77648,54791,29872,89768,167400,78500
698,9014,10994,35905,103986,82176,50412,5373,17258,12313
699,32938,36150,29636,44023,35138,26204,26430,28415,33257
700,88234,133804,151013,131441,20376,4970,18969,53327,61427
701,94182,100428,104135,100596,91903,47008,72900,72682,59320
702,182000,151967,164792,245243,200774,122209,115465,167901,122765
703,29396,40591,46008,55205,101237,84163,56590,55980,46272
704,62734,78600,71788,67932,53997,36034,33931,43981,52120
705,11051,10540,6468,10473,9560,10304,4868,9955,9320
706,102082,106098,102053,91015,82275,62362,191515,227713,153680
707,18034,46684,104952,79682,34314,19996,9252,22243,33809
708,22974,46026,60775,86804,72776,60486,46502,48071,36744
709,100901,229232,272136,182699,189543,85349,108873,189343,40599
710,1883,120573,111164,39539,4087,5647,1301,11170,28304
711,10339,12716,37367,38690,4384,6260,9345,47292,5662
712,48382,65232,60010,97169,77331,56739,80951,93214,65029
713,10480,13136,22950,63146,48703,47493,21657,46903,37245
714,93180,100998,65268,55118,41843,35602,61843,58631,68914
715,12307,30244,38654,78830,62201,29752,40357,52801,35949
716,156862,192453,219247,319775,269177,162007,76434,69273,56291
717,27743,34919,40304,43992,28073,18036,25072,37545,29020
718,68095,102464,146155,177873,256214,309492,294135,193439,26544
719,52582,55165,69347,66560,63577,41788,10240,7027,86639
720,34640,32130,32487,35128,38734,29587,29666,28084,21327
721,37336,28763,29875,43512,124047,81204,108429,113755,112426
722,40435,43444,40576,62712,81400,41296,49699,82722,47705
723,39556,52011,73102,68537,72690,50289,49823,71904,41733
724,342973,243440,251697,115655,72174,26933,81522,77173,95339
725,108724,197082,78977,104817,182123,232881,102883,161617,267636
726,4011,2636,6846,9969,11194,7821,6231,5518,4071
727,9409,5112,17606,36434,105440,215693,39920,11540,19009
728,7590,106908,188763,151564,85550,49169,6700,4845,40458
729,65101,45690,121397,227639,207899,144726,150889,182502,146692
730,4622,7176,20533,21924,18563,15346,8209,8528,4181
731,18771,26060,31781,32095,16766,8714,1399,5135,3509
732,117285,190079,172831,148689,104029,67330,18525,8486,20468
733,70242,132854,195242,192744,152037,162374,216557,224377,146712
734,19422,19837,23655,20706,11450,12131,15242,13526,9501
735,221664,291013,306195,293573,170172,65245,82480,241256,170339
736,102920,97977,126372,156315,103825,60187,66863,86072,97977
737,33694,71693,86514,144222,68650,73604,41697,63362,46328
738,77558,67866,89964,191095,132432,106670,38966,68843,83214
739,2723,7795,4738,5757,7468,5436,6997,8774,5704
740,89290,183694,316924,301696,186895,88002,98572,82450,178306
741,4179,127579,66336,262473,198575,39470,35352,53200,59991
742,66042,71308,113320,56782,34813,44757,33748,31043,28934
743,8461,17505,20642,32423,41840,55881,21948,25001,20314
744,9915,29884,42413,87764,57082,28730,18208,20601,6272
745,2425,8032,44893,105827,64240,22866,22479,10235,4047
746,41830,79648,49891,32805,17419,9233,12578,49039,63794
747,124024,172945,174267,172324,105196,54408,86636,126417,85300
748,35710,186185,334161,274425,50143,26684,21989,67601,25028
749,11267,27656,55816,77251,40630,16588,11993,15120,11330
750,63278,147688,100629,127312,96834,16521,121259,82736,83703
751,63606,70613,47968,74714,76435,56321,46232,77856,70207
752,149279,137693,155283,166859,54736,11018,47560,14487,10347
753,1798,3525,5751,12037,6151,4424,12475,20374,19283
754,78052,46127,52533,355950,99774,77816,73951,150582,75986
755,2764,3608,11034,38226,42859,24558,20869,26559,15325
756,65502,35389,23942,37040,31190,27514,16459,27119,36556
757,25869,25649,23871,13781,8475,1126,5713,29263,26414
758,18664,28297,30907,50214,33650,19758,17372,30232,21786
759,39858,31258,39074,55218,50477,9490,14393,41595,30451
760,10684,6934,16478,23443,26295,27211,18947,22205,6641
761,14137,30787,26020,24456,10751,9472,4761,47488,91740
762,3513,3284,2782,6683,18051,20739,12038,20484,21274
763,20695,28589,46705,44698,35585,30657,14214,30765,32868
764,26786,23811,35743,76846,93926,104414,54608,48382,39423
765,121800,174042,140467,100296,13729,3164,23709,30306,16400
766,9292,9121,10845,12276,8656,3739,4674,3519,2035
767,43490,41715,36763,24047,18014,0,8213,27427,16782
768,13078,12649,14902,17617,18721,14306,7227,4330,6088
769,11201,16534,30613,27631,15420,11565,12505,6156,5195
770,18896,115868,147219,110994,85114,33696,27741,146394,289216
771,79411,89036,119419,191468,165654,97906,41008,130282,137418
772,3784,14241,29638,34761,15783,5567,18010,23525,10737
773,61989,87197,87748,86907,45682,47353,91602,149132,241714
774,34739,43889,32932,29935,21994,5720,14703,28703,20046
775,19816,14654,15192,26315,22461,29623,10101,19072,15967
776,133746,90410,72636,264008,106389,9999,26419,57567,43413
777,21428,38148,113653,106483,52074,28327,15311,3355,37675
778,51170,396072,139720,271129,164003,57693,208018,174019,154293
779,6320,14446,14099,12499,12534,12015,10817,5765,5807
780,120734,134426,157097,82646,37706,13802,40443,60659,55665
781,137416,203940,271521,301738,268646,160535,240491,249078,162080
782,27156,53172,120526,156014,117102,54286,18370,53656,73015
783,13175,12292,17172,23469,28153,8350,6280,8298,7313
784,44046,37554,39092,53835,34633,31802,30696,35107,42942
785,124251,201364,226767,310501,241562,82896,43945,56545,98704
786,68241,84497,136770,137395,114254,18031,39838,133328,152405
787,94235,143367,187353,213120,164988,95212,163417,196899,122440
788,44064,59567,54727,420518,112151,86609,104288,147084,118568
789,33450,25724,29145,39357,50564,26236,19352,31845,29043
790,8001,37414,7875,11024,10436,10737,17443,62559,40314
791,2356,8120,34709,21284,23259,7243,1488,31233,46542
792,64053,73981,61082,56574,47533,37394,33620,80320,69291
793,5938,8359,15878,22356,18177,11289,7207,9294,3590
794,39870,54543,63196,63982,59429,49953,60877,96451,63952
795,28858,34003,25077,21096,10146,2265,8867,12301,12847
796,47560,36580,42386,41545,51126,33201,24157,51046,45195
797,138059,126885,154401,220824,153833,118876,64288,90083,41219
798,19827,77045,96666,60227,46093,25630,16956,44483,40473
799,21156,44128,63089,70905,42933,13112,13913,18065,15568
800,137067,176914,286190,343950,91528,159793,49273,107764,76338
801,77981,118395,186813,299035,141185,85358,54006,58959,38268
802,15015,96939,155168,208684,138021,45779,51077,87341,71912
803,2756,20103,31294,88063,46786,16167,3240,27788,36889
804,11101,8386,7987,9117,5599,3061,5541,7313,8504
805,26504,42732,44274,52925,54260,53665,52521,70926,42185
806,133372,129975,141436,159375,196823,147564,137190,181721,186864
807,197957,218269,156865,167872,196042,109195,228793,246556,181025
808,22320,50801,59198,94285,58730,75111,44813,59466,55036
809,3486,3512,15859,67185,50939,20986,12046,6508,2372
810,18643,48682,50520,21307,12762,9145,11945,10315,29041
811,7296,13031,10655,9572,5803,5762,7248,32281,13747
812,13597,19530,35822,35398,42551,31007,29242,53822,22329
813,122064,100073,87604,63840,24324,8990,15117,47790,32732
814,3375,45433,62430,165436,57170,13253,1389,5267,18713
815,59987,109415,122862,144118,35438,13533,21619,43755,53445
816,29283,43836,50726,64611,53436,33615,49215,64650,49326
817,6913,11431,27480,33284,25833,19005,6940,11257,8823
818,199285,128486,174858,254267,156141,74924,58309,98548,94716
819,5324,4886,6244,49544,162311,94229,151934,278133,169003
820,81017,65897,45440,44844,24772,7720,21287,36769,67071
821,7830,8144,23763,53401,34532,21129,18797,12781,8729
822,5751,15031,87232,171107,251728,158283,30816,127202,203287
823,151873,58932,31130,10574,8057,3185,44293,36805,6708
824,4741,4176,4801,37650,45494,23932,10749,9477,19183
825,32489,109851,76756,27254,35094,59990,51664,68224,70154
826,14992,23099,45027,66238,46692,20099,21015,30884,27121
827,10731,15358,18088,23628,25107,20359,12819,30164,33310
828,39294,151406,104509,136505,137101,51657,121134,57827,31321
829,24403,96636,156411,59185,32835,22255,31735,11204,7774
830,40650,40711,43634,37498,30604,22179,32754,50019,49101
831,60959,63499,45869,21502,77783,29307,66261,80167,52402
832,7369,42473,20974,23300,11591,3839,13261,42205,64487
833,2049,24177,246625,308453,286620,178342,191233,266625,142314
834,195436,176996,176908,458714,129359,58850,53817,50758,27629
835,12575,14543,12289,14340,14363,9578,12045,15087,13554
836,0,54703,275531,238896,120906,26878,10606,40954,97284
837,88553,53118,95986,86412,48653,25516,70875,245663,279928
838,71767,141736,232039,184750,88304,23226,80251,148043,108745
839,10518,45750,49141,84880,63368,21550,51832,55763,47444
840,6283,16768,21849,30870,26857,22562,14233,18819,9401
841,106127,81644,97808,86413,69537,40083,46231,89889,75137
842,1436,7799,32517,56308,61892,34538,24425,49023,37247
843,5836,12698,17648,12993,10753,0,988,12018,15274
844,7293,33880,38576,74645,38498,5812,5090,16059,8844
845,45860,103206,142283,113886,23830,18982,30281,64887,38325
846,23218,18260,19205,20277,13861,9714,14345,14331,12445
847,7383,72527,93554,183964,125500,91977,12036,7908,60402
848,82662,93337,75436,120410,162097,69317,59368,100558,62615
849,9350,21469,29274,30854,22058,12457,23298,49571,40389
850,5598,31773,83585,361524,130312,128959,124077,54189,60425
851,59086,29303,25289,54259,29698,23426,63320,56850,55463
852,73410,49924,76321,140170,43867,48648,129529,69481,58821
853,4313,7682,14315,12862,5681,4840,14136,26016,21403
854,51726,57997,73352,53706,46994,35895,61937,74459,39678
855,133946,36877,40606,61693,37650,30343,7814,9478,9019
856,19583,30053,31644,30769,29198,20127,13256,19470,17690
857,63847,116400,167078,165407,91620,31467,22208,49178,46484
858,24971,32264,30981,24801,26906,14880,22828,31434,25558
859,3516,4748,25054,82509,86138,51414,27983,13716,8274
860,24942,29125,57349,91887,87274,45730,36266,61106,60686
861,34537,41564,60816,72033,63582,43136,25859,38519,52820
862,54349,75647,73494,59771,24297,0,13720,48189,73387
863,8278,14997,32083,42562,37081,11591,13602,29846,18997
864,135093,208987,221736,229952,233959,143073,128652,144684,152088
865,26867,84165,109318,92497,28873,5238,30197,94358,18799
866,9486,7596,20333,22748,6168,5646,2698,8692,4050
867,25714,32654,55672,46960,27227,15907,18319,16542,13557
868,11436,27807,30340,41745,23977,11962,4524,13441,14571
869,4882,54207,66053,40003,157999,162380,16538,8010,1232
870,33594,38457,59682,55487,23999,22300,32629,124950,76485
871,105706,129831,118373,212726,97567,43434,33082,74106,57530
872,24943,29656,22944,89670,84953,91649,50951,57200,32895
873,14644,11792,63454,71315,37003,70032,77890,41031,6397
874,5919,5200,21151,26434,18584,7922,10440,18492,8214
875,13741,10404,28397,35227,15787,7154,14315,5487,9644
876,167451,148555,150117,207331,147501,117072,136132,141724,97668
877,15950,18710,17137,9715,6010,3079,17877,32920,21933
878,8623,7402,11918,12218,4814,3375,5545,6041,4599
879,137230,160035,95707,125580,93233,32949,65773,93939,64144
880,78238,69740,88584,98470,64220,52339,57192,72049,77360
881,30990,58308,140709,235958,234133,107102,107538,129723,58027
882,10777,22087,36426,81212,63927,111046,36592,52299,44596
883,19565,14795,16923,20160,16620,11181,28828,33481,25717
884,176151,263209,251009,302789,263155,258233,229376,270251,253294
885,26295,49047,74334,84788,94897,67947,53181,79224,62434
886,94836,85727,94947,119242,101032,84871,120833,152347,130107
887,13847,8581,10751,9707,10515,5739,29298,32634,18720
888,19189,58956,188472,372142,206298,107211,74846,121715,211924
889,21038,19657,9565,8861,7023,5780,11079,15867,12687
890,32575,34592,45639,63325,51183,23975,25126,33503,22750
891,150908,205768,274797,300539,185462,126634,142817,187534,195132
892,84316,74773,56940,54193,33825,26331,36805,116510,137222
893,28604,56058,70031,81846,47696,23453,25444,27726,25317
894,6074,26291,35312,15223,9827,8071,2352,4399,8107
895,11549,13868,21752,19555,15584,6807,5540,5810,7066
896,28162,77181,101776,90539,71122,39390,34805,74719,96458
897,13574,17307,23747,48794,36966,33612,19144,23043,19893
898,173652,163430,227720,231845,377937,92456,80426,101043,107926
899,8901,6496,7476,7216,7677,8893,9153,9676,9195
900,178319,137804,106592,228703,157043,138261,138258,259255,151979
901,187939,225482,299227,281301,227886,241615,113099,201977,181774
902,13410,44687,161047,200489,99043,48150,23939,27498,19426
903,68549,113207,143819,67696,6632,4418,4330,2892,109854
904,17887,39653,50406,47206,34641,23767,22324,43967,31651
905,67428,69651,58107,70152,68791,66228,77202,86146,65072
906,9441,10676,14114,20717,18473,7802,12182,19985,25362
907,31052,20431,20316,10359,7752,4000,26541,110984,331279
908,6562,11514,11627,21657,22597,22080,24560,21665,19081
909,17263,12570,35922,41615,25300,4887,20628,30356,33582
910,2268,8220,8613,20647,20429,18979,2619,4518,2834
911,258292,128834,162942,84004,132831,180363,266675,264749,136647
912,105873,95280,78544,69360,34088,11866,127109,134829,70494
913,16776,38631,50558,80768,42969,1974,22156,38017,16056
914,59702,49294,69629,124932,75785,66779,65457,123227,106975
915,111634,97080,169583,161008,68412,11199,4593,9374,24763
916,46021,73397,106581,110865,97867,94341,60278,84162,86706
917,9285,9565,32690,124467,48353,16624,6138,1620,3896
918,19611,7773,26269,26683,31751,18163,51247,15091,23120
919,17362,19007,21540,19362,17818,8530,18642,32148,32785
920,22046,8417,14474,7864,7417,4521,7987,7051,5987
921,4574,10373,11757,10474,6642,4328,3180,5009,4721
922,5253,4804,6648,6657,12455,6026,5351,13144,25431
923,17944,42385,72317,51010,11135,8424,29090,51582,56037
924,39827,218793,78238,25727,13483,11588,24114,32268,16267
925,5391,10327,90589,257358,156558,88396,10801,19296,13429
926,42044,68798,77654,125770,244289,58622,28837,48310,52549
927,82450,111783,128029,179065,134288,82816,92951,97004,69989
928,23268,36246,31653,16945,11081,8148,16549,31165,30152
929,6841,9234,16131,20878,9866,4723,4335,20773,28631
930,22473,23784,17600,12670,10684,5803,15519,18306,17381
931,27679,84235,22143,10077,6966,8284,25422,51757,56198
932,9391,7793,9348,12248,11350,8167,5548,4025,3581
933,10711,13938,8805,21833,17508,14764,6581,12718,11690
934,32399,30093,28805,40153,29836,13280,16738,17498,16045
935,18182,27671,29159,27927,19178,12458,13472,16459,22394
936,57359,57963,52478,107967,58274,31647,19654,37764,37964
937,228562,173611,170164,219868,187813,73111,49667,143232,138390
938,29453,35617,53271,196392,138502,86837,21981,42508,16880
939,182170,125946,147442,151961,167100,136195,168328,181608,155479
940,4705,15345,22130,6854,9810,6411,4510,3004,34566
941,114171,163494,205424,235653,95906,18813,75683,228076,170577
942,176099,152242,74169,42789,48141,24928,24458,19969,28800
943,21724,44094,42743,60423,57567,20926,8289,32588,30598
944,59665,170364,184601,171998,124170,108634,129275,214184,174864
945,89241,144874,95148,388227,272643,64533,43847,78086,68734
946,4826,4922,7925,18399,12984,5581,4829,7352,13726
947,26088,25090,33185,31516,28434,47769,21568,35761,23564
948,238109,278218,315956,297530,224805,163917,78770,169162,302522
949,2796,4552,13916,24859,48936,11030,7065,1846,8529
950,17633,16512,33113,48515,23536,8854,16435,48232,39914
951,19172,15215,17262,13070,11810,10111,20328,24820,25943
952,20485,62797,32876,58488,139876,34297,6313,58843,57593
953,43018,51251,55435,51351,44913,36757,45560,53904,44107
954,6361,6163,5778,5722,5543,3821,7114,5556,3699
955,172229,115220,75463,94058,99358,78051,189548,261957,262319
956,16565,57566,85024,109138,80652,24550,48470,135792,52188
957,14984,15640,23367,28418,11373,9908,16172,21101,15404
958,51731,52358,58926,76892,69887,34762,55847,76448,59037
959,11970,18466,27663,51936,38058,28470,18797,28448,39330
960,25561,40583,44430,43137,39406,8800,415,32098,66932
961,31292,64184,136521,114158,54607,27914,28830,60317,60831
962,21787,25076,32549,44581,46989,29149,24178,39765,28442
963,104701,149050,75047,75401,61572,27254,14055,41720,30049
